course_title,course_organization,course_certificate_type,course_rating,course_review_num,course_time,course_difficulty,course_students_enrolled,course_url,course_skills,course_tools,course_summary,course_description
Text Retrieval and Search Engines,Not Specified,Professional Certificate,,965,6 Weeks,Advanced,109,https://www.coursera.org/learn/text-retrieval,Statistical Methods; Machine Learning; Text Mining; Unstructured Data; Big Data; Web Analytics and SEO; Information Architecture; Model Evaluation; Natural Language Processing; Data Mining,Vector Databases,Not Specified,Not Specified
The Nuts and Bolts of Machine Learning,Not Specified,Professional Certificate,,616,3 Weeks,Advanced,16,https://www.coursera.org/learn/the-nuts-and-bolts-of-machine-learning,Not Specified,Not Specified,Not Specified,Not Specified
The Path to Insights: Data Models and Pipelines,Not Specified,Professional Certificate,,715,2 Weeks,Advanced,16,https://www.coursera.org/learn/the-path-to-insights-data-models-and-pipelines,Not Specified,Not Specified,Not Specified,Not Specified
The Power of Statistics,Not Specified,Professional Certificate,,889,3 Weeks,Advanced,16,https://www.coursera.org/learn/the-power-of-statistics,Not Specified,Not Specified,Not Specified,Not Specified
The Structured Query Language (SQL),Not Specified,Professional Certificate,,127,3 Weeks,Advanced,77,https://www.coursera.org/learn/the-structured-query-language-sql,Data Science; Data Manipulation; Data Analysis; Database Theory; Data Integrity; Database Administration; Database Design; Data Modeling; Database Management; SQL; Data Access,Relational Databases; Database Application; Database Systems; Query Languages,Not Specified,Not Specified
Trustworthy Generative AI,Not Specified,Professional Certificate,,14,9 Hours,Advanced,1,https://www.coursera.org/learn/trustworthy-generative-ai,Artificial Intelligence; Risk Management Framework; Ideation; Verification And Validation; Problem Solving; Creativity; Responsible AI,ChatGPT; Generative AI; Prompt Engineering,Not Specified,Not Specified
Understanding and Visualizing Data with Python,Not Specified,Professional Certificate,,587,2 Weeks,Advanced,0,https://www.coursera.org/learn/understanding-visualization-data,Not Specified,Not Specified,Not Specified,Not Specified
"Unsupervised Learning, Recommenders, Reinforcement Learning",Not Specified,Professional Certificate,,674,3 Weeks,Advanced,9,https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning,Not Specified,Not Specified,Not Specified,Not Specified
User experience design,Not Specified,Professional Certificate,,0,8 Hours,Advanced,46,https://www.coursera.org/learn/user-experience-design-cam,User Centered Design; Storytelling; Public Speaking; Design Thinking; Empathy; Design; Creativity; Collaboration; User Experience Design; Human Centered Design; Usability Testing; Design Research,Not Specified,Not Specified,Not Specified
Using Data Analytics in Supply Chain,Not Specified,Professional Certificate,,93,4 Weeks,Advanced,84,https://www.coursera.org/learn/using-data-analytics-in-supply-chain,Not Specified,Not Specified,Not Specified,Not Specified
Vibe Coding with GitHub Copilot,Not Specified,Professional Certificate,,33,2 Hours,Advanced,0,https://www.coursera.org/learn/vibe-coding-github-copilot,AI Personalization; Code Review; Software Development; Web Development; Microsoft Copilot; LLM Application; Computer Programming Tools; Application Development,Integrated Development Environments; GitHub; Prompt Engineering; Vibe coding,Not Specified,Not Specified
Vibe Coding with Cursor AI,Not Specified,Professional Certificate,,166,1 Hours,Advanced,30,https://www.coursera.org/learn/vibe-coding-with-cursor-ai,Code Review; Software Development; User Interface (UI); Web Development; Debugging; Software Installation; System Configuration; Computer Programming Tools; Context Management,Model Context Protocol; Web Development Tools; Agentic Workflows; AI Workflows; Vibe coding,Not Specified,Not Specified
Visualization for Data Analysis with Power BI,Not Specified,Professional Certificate,,29,2 Weeks,Advanced,2,https://www.coursera.org/learn/visualization-for-data-analysis-with-power-bi,Not Specified,Not Specified,Not Specified,Not Specified
Visualization for Data Journalism,Not Specified,Professional Certificate,,69,2 Weeks,Advanced,10,https://www.coursera.org/learn/visualization-for-data-journalism,Not Specified,Not Specified,Not Specified,Not Specified
Share Data Through the Art of Visualization,Not Specified,Professional Certificate,,962,4 Weeks,Advanced,0,https://www.coursera.org/learn/visualize-data,Not Specified,Not Specified,Not Specified,Not Specified
AI Applications in People Management,Not Specified,Professional Certificate,,93,1 Weeks,Advanced,91,https://www.coursera.org/learn/wharton-ai-applications-people-management,Not Specified,Not Specified,Not Specified,Not Specified
AI Strategy and Governance,Not Specified,Professional Certificate,,139,1 Weeks,Advanced,291,https://www.coursera.org/learn/wharton-ai-strategy-governance,AI Enablement; Business Transformation; Big Data; Artificial Intelligence; AI Product Strategy; Data Governance; Innovation; Governance; Data Security; Business Strategies; Data Ethics; Responsible AI,Risking,Not Specified,Not Specified
Business Analytics Capstone,Not Specified,Professional Certificate,,775,2 Weeks,Advanced,18,https://www.coursera.org/learn/wharton-capstone-analytics,Not Specified,Not Specified,Not Specified,Not Specified
What is Data Science?,Not Specified,Professional Certificate,,350,1 Weeks,Advanced,4,https://www.coursera.org/learn/what-is-datascience,Data Science; Artificial Intelligence; Digital Transformation; Machine Learning; Data Mining; Deep Learning; Data Analysis; Data-Driven Decision-Making; Data Literacy; Cloud Computing; Big Data,Not Specified,Not Specified,Not Specified
Workflow Automation using Generative AI,Not Specified,Professional Certificate,,98,6 Hours,Advanced,66,https://www.coursera.org/learn/workflow-automation-using-generative-ai,Not Specified,Not Specified,Not Specified,Not Specified
IBM AI Engineering Professional Certificate,Not Specified,Professional Certificate,,9,4 Months,Advanced,71,https://www.coursera.org/professional-certificates/ai-engineer,Not Specified,Not Specified,Not Specified,Not Specified
Google Data Analytics Professional Certificate,Not Specified,Professional Certificate,,704,6 Months,Advanced,16,https://www.coursera.org/professional-certificates/google-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Google Data Analytics Professional Certificate,Not Specified,Professional Certificate,,704,6 Months,Advanced,16,https://www.coursera.org/professional-certificates/google-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Azure Developer Associate (AZ-204) Exam Prep Professional Certificate,Not Specified,Professional Certificate,,295,2 Months,Advanced,2,https://www.coursera.org/professional-certificates/azure-developer-associate,Not Specified,Not Specified,Not Specified,Not Specified
DeepLearning.AI Data Analytics Professional Certificate,Not Specified,Professional Certificate,,261,4 Months,Advanced,46,https://www.coursera.org/professional-certificates/data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Google Data Analytics Professional Certificate,Not Specified,Professional Certificate,,704,6 Months,Advanced,16,https://www.coursera.org/professional-certificates/google-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Fractal Data Science Professional Certificate,Not Specified,Professional Certificate,,571,5 Months,Advanced,17,https://www.coursera.org/professional-certificates/fractal-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Preparing for Google Cloud Certification: Cloud Data Engr Professional Certificate,Not Specified,Professional Certificate,,2000000,4 Weeks,Advanced,4,https://www.coursera.org/professional-certificates/gcp-data-engineering,Big Data; Data Architecture; Data Governance; Data Import/Export; Data Infrastructure; Data Pipelines; Data Warehousing; Dataflow; Feature Engineering; Google Cloud Platform; Real Time Data,Apache Hadoop; Apache Kafka; Apache Spark; Cloud Storage; Dashboard; Data Lakes; Model Deployment; PySpark; Tensorflow,Not Specified,Not Specified
Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版 Professional Certificate,Not Specified,Professional Certificate,,90,4 Weeks,Advanced,4,https://www.coursera.org/professional-certificates/gcp-data-engineering-jp,Not Specified,Not Specified,Not Specified,Not Specified
Open Generative AI: Build with Open Models and Tools Professional Certificate,Not Specified,Professional Certificate,,0,2 Months,Advanced,0,https://www.coursera.org/professional-certificates/genai-build-open-models-and-tools,Not Specified,Not Specified,Not Specified,Not Specified
GenAI Ops: Running Powerful Generative AI Systems Professional Certificate,Not Specified,Professional Certificate,,0,2 Months,Advanced,61,https://www.coursera.org/professional-certificates/genai-ops-running-powerful-generative-ai-systems,Not Specified,Not Specified,Not Specified,Not Specified
Google Advanced Data Analytics Professional Certificate,Not Specified,Professional Certificate,,986,6 Months,Advanced,16,https://www.coursera.org/professional-certificates/google-advanced-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Google AI Professional Certificate,Not Specified,Professional Certificate,,423,8 Hours,Advanced,16,https://www.coursera.org/professional-certificates/google-ai,Not Specified,Not Specified,Not Specified,Not Specified
Google Business Intelligence Professional Certificate,Not Specified,Professional Certificate,,961,2 Months,Advanced,16,https://www.coursera.org/professional-certificates/google-business-intelligence,Not Specified,Not Specified,Not Specified,Not Specified
Google Data Analytics Professional Certificate,Not Specified,Professional Certificate,,704,6 Months,Advanced,16,https://www.coursera.org/professional-certificates/google-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Google Data Analytics Professional Certificate,Not Specified,Professional Certificate,,704,6 Months,Advanced,16,https://www.coursera.org/professional-certificates/google-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
IBM Data Analyst Professional Certificate,Not Specified,Professional Certificate,,534,4 Months,Advanced,1,https://www.coursera.org/professional-certificates/ibm-data-analyst,Not Specified,Not Specified,Not Specified,Not Specified
IBM Data Analytics with Excel and R Professional Certificate,Not Specified,Professional Certificate,,620,3 Months,Advanced,1,https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel,Not Specified,Not Specified,Not Specified,Not Specified
IBM Data Science Professional Certificate,Not Specified,Professional Certificate,,94,4 Months,Advanced,1,https://www.coursera.org/professional-certificates/ibm-data-science,Not Specified,Not Specified,Not Specified,Not Specified
"IBM Deep Learning with PyTorch, Keras and Tensorflow Professional Certificate",Not Specified,Professional Certificate,,213,3 Months,Advanced,123,https://www.coursera.org/professional-certificates/ibm-deep-learning-with-pytorch-keras-tensorflow,Not Specified,Not Specified,Not Specified,Not Specified
IBM Generative AI Engineering Professional Certificate,Not Specified,Professional Certificate,,126,6 Months,Advanced,1,https://www.coursera.org/professional-certificates/ibm-generative-ai-engineering,Not Specified,Not Specified,Not Specified,Not Specified
IBM Machine Learning Professional Certificate,Not Specified,Professional Certificate,,626,3 Months,Advanced,24,https://www.coursera.org/professional-certificates/ibm-machine-learning,Not Specified,Not Specified,Not Specified,Not Specified
"Machine Learning with Scikit-learn, PyTorch & Hugging Face Professional Certificate",Not Specified,Professional Certificate,,27,5 Months,Advanced,61,https://www.coursera.org/professional-certificates/machine-learning-scikit-learn-pytorch-hugging-face,Not Specified,Not Specified,Not Specified,Not Specified
Meta Data Analyst Professional Certificate,Not Specified,Professional Certificate,,792,5 Months,Advanced,41,https://www.coursera.org/professional-certificates/meta-data-analyst,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Big Data Management and Analytics Professional Certificate,Not Specified,Professional Certificate,,0,12 Weeks,Advanced,2,https://www.coursera.org/professional-certificates/microsoft-big-data-management-and-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Data Architecture for Modern Data Stacks Professional Certificate,Not Specified,Professional Certificate,,0,5 Months,Advanced,2,https://www.coursera.org/professional-certificates/microsoft-data-architecture-for-modern-data-stacks,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Data Visualization Professional Certificate,Not Specified,Professional Certificate,,175,3 Months,Advanced,2,https://www.coursera.org/professional-certificates/microsoft-data-visualization,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Excel Professional Certificate,Not Specified,Professional Certificate,,410,3 Months,Advanced,2,https://www.coursera.org/professional-certificates/microsoft-excel-skills,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Generative AI for Data Analysis Professional Certificate,Not Specified,Professional Certificate,,177,3 Months,Advanced,2,https://www.coursera.org/professional-certificates/microsoft-genai-for-data-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft SQL Server Professional Certificate,Not Specified,Professional Certificate,,252,3 Months,Advanced,2,https://www.coursera.org/professional-certificates/microsoft-sql-server,Not Specified,Not Specified,Not Specified,Not Specified
"Python, SQL, Tableau for Data Science Professional Certificate",Not Specified,Professional Certificate,,26,5 Months,Advanced,61,https://www.coursera.org/professional-certificates/python-sql-tableau-data-science,Not Specified,Not Specified,Not Specified,Not Specified
SAS Advanced Programmer Professional Certificate,Not Specified,Professional Certificate,,408,2 Months,Advanced,23,https://www.coursera.org/professional-certificates/sas-advanced-programmer,Not Specified,Not Specified,Not Specified,Not Specified
SAS Programmer Professional Certificate,Not Specified,Professional Certificate,,540,2 Months,Advanced,23,https://www.coursera.org/professional-certificates/sas-programming,Not Specified,Not Specified,Not Specified,Not Specified
SAS Statistical Business Analyst Professional Certificate,Not Specified,Professional Certificate,,228,4 Weeks,Advanced,8,https://www.coursera.org/professional-certificates/sas-statistical-business-analyst,Not Specified,Not Specified,Not Specified,Not Specified
SAS Visual Business Analytics Professional Certificate,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,37,https://www.coursera.org/professional-certificates/sas-visual-business-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Snowflake Data Engineering Professional Certificate,Not Specified,Professional Certificate,,349,4 Weeks,Advanced,42,https://www.coursera.org/professional-certificates/snowflake-data-engineering,Not Specified,Not Specified,Not Specified,Not Specified
Tableau Business Intelligence Analyst Professional Certificate,Not Specified,Professional Certificate,,166,8 Months,Advanced,108,https://www.coursera.org/professional-certificates/tableau-business-intelligence-analyst,Not Specified,Not Specified,Not Specified,Not Specified
DeepLearning.AI TensorFlow Developer Professional Certificate,Not Specified,Professional Certificate,,390,2 Months,Advanced,600,https://www.coursera.org/professional-certificates/tensorflow-in-practice,Not Specified,Not Specified,Not Specified,Not Specified
Advanced Deep Learning Architectures Specialization,Not Specified,Professional Certificate,,0,8 Weeks,Advanced,159,https://www.coursera.org/specializations/advanced-deep-learning-architectures,Not Specified,Not Specified,Not Specified,Not Specified
"Advanced Excel Analytics, Automation & Data Analysis Specialization",Not Specified,Professional Certificate,,28,4 Weeks,Advanced,271,https://www.coursera.org/specializations/advanced-excel-analytics-automation-data-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Advanced Machine Learning on Google Cloud Specialization,Not Specified,Professional Certificate,,544,4 Weeks,Advanced,4,https://www.coursera.org/specializations/advanced-machine-learning-tensorflow-gcp,Not Specified,Not Specified,Not Specified,Not Specified
AI Agent Developer Specialization,Not Specified,Professional Certificate,,961,2 Months,Advanced,0,https://www.coursera.org/specializations/ai-agents,Not Specified,Not Specified,Not Specified,Not Specified
AI Agents in Java with Generative AI Specialization,Not Specified,Professional Certificate,,844,2 Months,Advanced,1,https://www.coursera.org/specializations/ai-agents-java,Not Specified,Not Specified,Not Specified,Not Specified
AI Agents with Model Context Protocol & Typescript Specialization,Not Specified,Professional Certificate,,579,4 Weeks,Advanced,1,https://www.coursera.org/specializations/ai-agents-mode-context-protocol,Not Specified,Not Specified,Not Specified,Not Specified
AI Agents with Model Context Protocol Specialization,Not Specified,Professional Certificate,,921,4 Weeks,Advanced,1,https://www.coursera.org/specializations/ai-agents-model-context-protocol,Not Specified,Not Specified,Not Specified,Not Specified
AI Agents and Agentic AI in Python: Powered by Generative AI Specialization,Not Specified,Professional Certificate,,264,4 Weeks,Advanced,1,https://www.coursera.org/specializations/ai-agents-python,Not Specified,Not Specified,Not Specified,Not Specified
AI Agents in Typescript/Javascript Specialization,Not Specified,Professional Certificate,,921,8 Weeks,Advanced,1,https://www.coursera.org/specializations/ai-agents-typescript-javascript,Agentic systems; AI Enablement; Debugging; Generative AI Agents; LLM Application; Multimodal Prompts; Productivity; Prompt Engineering Tools; Prompt Patterns; Version Control,AI Orchestration; AI Workflows; Anthropic Claude; ChatGPT; Claude Code; Generative AI; OpenAI; OpenAI API; Prompt Engineering; TypeScript,Not Specified,Not Specified
AI for Business Ethics & Financial Strategy Mastery Specialization,Not Specified,Professional Certificate,,6,4 Weeks,Advanced,271,https://www.coursera.org/specializations/ai-business-ethics-financial-strategy-specialization,Not Specified,Not Specified,Not Specified,Not Specified
Google AI Essentials Specialization,Not Specified,Professional Certificate,,49,4 Hours,Advanced,16,https://www.coursera.org/specializations/ai-essentials-google,Critical Thinking; Technology Roadmaps,Generative AI,Not Specified,Not Specified
AI for Executives Specialization,Not Specified,Professional Certificate,,7,4 Weeks,Advanced,1,https://www.coursera.org/specializations/ai-for-executives,Not Specified,Not Specified,Not Specified,Not Specified
AI for Good Specialization,Not Specified,Professional Certificate,,615,4 Weeks,Advanced,33,https://www.coursera.org/specializations/ai-for-good,Not Specified,Not Specified,Not Specified,Not Specified
AI for Marketing and Sales Specialization,Not Specified,Professional Certificate,,20,4 Weeks,Advanced,13,https://www.coursera.org/specializations/ai-for-marketing-and-sales,Not Specified,Not Specified,Not Specified,Not Specified
AI for Medicine Specialization,Not Specified,Professional Certificate,,459,2 Months,Advanced,97,https://www.coursera.org/specializations/ai-for-medicine,Not Specified,Not Specified,Not Specified,Not Specified
AI Foundations for Everyone Specialization,Not Specified,Professional Certificate,,559,4 Weeks,Advanced,4,https://www.coursera.org/specializations/ai-foundations-for-everyone,Not Specified,Not Specified,Not Specified,Not Specified
AI in Healthcare Specialization,Not Specified,Professional Certificate,,526,4 Weeks,Advanced,46,https://www.coursera.org/specializations/ai-healthcare,Not Specified,Not Specified,Not Specified,Not Specified
AI in Sports: The Approach of a Club Specialization,Not Specified,Professional Certificate,,20,4 Weeks,Advanced,0,https://www.coursera.org/specializations/ai-in-sports-the-approach-of-a-club,Not Specified,Not Specified,Not Specified,Not Specified
"AI Literacy: Responsible, Trustworthy, Effective Specialization",Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/ai-literacy,Not Specified,Not Specified,Not Specified,Not Specified
AI and Machine Learning Essentials with Python Specialization,Not Specified,Professional Certificate,,46,4 Months,Advanced,1,https://www.coursera.org/specializations/ai-machinelearning-essentials,Not Specified,Not Specified,Not Specified,Not Specified
AI-Powered Decision Intelligence Specialization,Not Specified,Professional Certificate,,0,8 Weeks,Advanced,0,https://www.coursera.org/specializations/ai-powered-decision-intelligence,Not Specified,Not Specified,Not Specified,Not Specified
AI Product Management Specialization,Not Specified,Professional Certificate,,135,4 Months,Advanced,90,https://www.coursera.org/specializations/ai-product-management-duke,Not Specified,Not Specified,Not Specified,Not Specified
AI Security Specialization,Not Specified,Professional Certificate,,6,8 Weeks,Advanced,159,https://www.coursera.org/specializations/ai-security,Not Specified,Not Specified,Not Specified,Not Specified
Analytics for Decision Making Specialization,Not Specified,Professional Certificate,,299,4 Weeks,Advanced,53,https://www.coursera.org/specializations/analytics-for-decision-making,Not Specified,Not Specified,Not Specified,Not Specified
Applied Data Analytics Specialization,Not Specified,Professional Certificate,,51,5 Months,Advanced,0,https://www.coursera.org/specializations/applied-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Applied Data Science Specialization,Not Specified,Professional Certificate,,482,2 Months,Advanced,391,https://www.coursera.org/specializations/applied-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Applied Data Science with R Specialization,Not Specified,Professional Certificate,,300,2 Months,Advanced,4,https://www.coursera.org/specializations/applied-data-science-r,Not Specified,Not Specified,Not Specified,Not Specified
Apply AI Foundations with Python and AWS Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,271,https://www.coursera.org/specializations/apply-ai-foundations-python-aws,Not Specified,Not Specified,Not Specified,Not Specified
Artificial Intelligence for Healthcare Specialization,Not Specified,Professional Certificate,,8,12 Weeks,Advanced,465,https://www.coursera.org/specializations/artificial-intelligence-for-healthcare,Not Specified,Not Specified,Not Specified,Not Specified
AI for Scientific Research Specialization,Not Specified,Professional Certificate,,100,4 Weeks,Advanced,983,https://www.coursera.org/specializations/artificial-intelligence-scientific-research,Not Specified,Not Specified,Not Specified,Not Specified
ASQ-Certified Six Sigma Black Belt (CSSBB) Exam Prep Specialization,Not Specified,Professional Certificate,,55,4 Weeks,Advanced,465,https://www.coursera.org/specializations/asq-certified-six-sigma-black-belt-exam-prep-specialization,Not Specified,Not Specified,Not Specified,Not Specified
ASQ-Certified Six Sigma Green Belt (CSSGB) Exam Prep Specialization,Not Specified,Professional Certificate,,61,4 Weeks,Advanced,6,https://www.coursera.org/specializations/asq-certified-six-sigma-green-belt-cssgb-exam-prep,Not Specified,Not Specified,Not Specified,Not Specified
ASQ-Certified Six Sigma Yellow Belt Exam Prep Specialization Specialization,Not Specified,Professional Certificate,,40,4 Weeks,Advanced,465,https://www.coursera.org/specializations/asq-certified-six-sigma-yellow-belt-exam-prep,Not Specified,Not Specified,Not Specified,Not Specified
Autonomous AI Agent Systems and Orchestration Specialization,Not Specified,Professional Certificate,,0,8 Weeks,Advanced,0,https://www.coursera.org/specializations/autonomous-ai-agent-systems-and-orchestration,Not Specified,Not Specified,Not Specified,Not Specified
Basics of Healthcare Data Analytics: Boost Patient Outcomes Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/basics-of-healthcare-data-analytics-boost-patient-outcomes,Not Specified,Not Specified,Not Specified,Not Specified
Bayesian Statistics Specialization,Not Specified,Professional Certificate,,518,2 Months,Advanced,58,https://www.coursera.org/specializations/bayesian-statistics,Not Specified,Not Specified,Not Specified,Not Specified
Big Data Specialization,Not Specified,Professional Certificate,,969,3 Months,Advanced,485,https://www.coursera.org/specializations/big-data,Not Specified,Not Specified,Not Specified,Not Specified
BiteSize Python for Intermediate Learners Specialization,Not Specified,Professional Certificate,,16,4 Weeks,Advanced,0,https://www.coursera.org/specializations/bitesize-python-for-intermediate-learners,Not Specified,Not Specified,Not Specified,Not Specified
Building GenAI Applications and Agents Specialization,Not Specified,Professional Certificate,,196,4 Weeks,Advanced,1,https://www.coursera.org/specializations/build-genai-applications-and-agents,AI Enablement; Embeddings; Generative AI Agents; Large Language Modeling; LLM Application; Model Evaluation; Responsible AI; Retrieval-Augmented Generation; Tool Calling,AI Workflows; ChatGPT; CrewAI; Generative AI; Hugging Face; LangChain; OpenAI; OpenAI API; Prompt Engineering; Python Programming; Vector Databases,Not Specified,Not Specified
Building LLMs with Hugging Face and LangChain Specialization,Not Specified,Professional Certificate,,0,8 Weeks,Advanced,0,https://www.coursera.org/specializations/building-llms-with-huggingface-langchain,CI/CD; Containerization; Data Preprocessing; Embeddings; Generative Model Architectures; Large Language Modeling; LLM Application; Open Source Technology; Retrieval-Augmented Generation; Text Mining,AI Orchestration; AI Workflows; Docker (Software); Generative AI; Hugging Face; LangChain; LangGraph; Model Deployment; OpenAI API; Restful API,Not Specified,Not Specified
Business Analytics Specialization,Not Specified,Professional Certificate,,397,2 Months,Advanced,129,https://www.coursera.org/specializations/business-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Business Data Management and Communication Specialization,Not Specified,Professional Certificate,,367,2 Months,Advanced,71,https://www.coursera.org/specializations/business-data-management-communication,Not Specified,Not Specified,Not Specified,Not Specified
Business Statistics and Analysis Specialization,Not Specified,Professional Certificate,,711,3 Months,Advanced,0,https://www.coursera.org/specializations/business-statistics-analysis,Not Specified,Not Specified,Not Specified,Not Specified
ChatGPT: Master Free AI Tools to Supercharge Productivity Specialization,Not Specified,Professional Certificate,,978,4 Weeks,Advanced,0,https://www.coursera.org/specializations/chatgpt-free-ai-tools-to-excel,Not Specified,Not Specified,Not Specified,Not Specified
"ChatGPT: Excel at Personal Automation with GPTs, AI & Zapier Specialization",Not Specified,Professional Certificate,,455,4 Weeks,Advanced,1,https://www.coursera.org/specializations/chatgpt-gpt-zapier-excel-at-automation,Not Specified,Not Specified,Not Specified,Not Specified
Ciencia de datos Specialization,Not Specified,Professional Certificate,,572,4 Weeks,Advanced,10,https://www.coursera.org/specializations/ciencia-de-datos,Not Specified,Not Specified,Not Specified,Not Specified
Informed Clinical Decision Making using Deep Learning Specialization,Not Specified,Professional Certificate,,36,2 Months,Advanced,6,https://www.coursera.org/specializations/clin-decision-deep-learning,Not Specified,Not Specified,Not Specified,Not Specified
Clinical Data Science Specialization,Not Specified,Professional Certificate,,491,2 Months,Advanced,35,https://www.coursera.org/specializations/clinical-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Modern Big Data Analysis with SQL Specialization,Not Specified,Professional Certificate,,431,4 Weeks,Advanced,30,https://www.coursera.org/specializations/cloudera-big-data-analysis-sql,Big Data; Data Analysis; Data Management; Data Storage; Data Warehousing; Databases; Database Design; Database Management; Performance Tuning; SQL,Amazon S3; Amazon Web Services; Apache Hadoop; Apache Hive; Cloud Storage; Database Systems; MySQL; NoSQL; Operational Databases; Relational Databases,Not Specified,Not Specified
Neuroscience and Neuroimaging Specialization,Not Specified,Professional Certificate,,322,4 Weeks,Advanced,25,https://www.coursera.org/specializations/computational-neuroscience,Not Specified,Not Specified,Not Specified,Not Specified
Computational Social Science Specialization,Not Specified,Professional Certificate,,252,4 Weeks,Advanced,93,https://www.coursera.org/specializations/computational-social-science-ucdavis,Not Specified,Not Specified,Not Specified,Not Specified
Data Analysis with Python Specialization,Not Specified,Professional Certificate,,29,2 Months,Advanced,0,https://www.coursera.org/specializations/data-analysis-python,Not Specified,Not Specified,Not Specified,Not Specified
Data Analysis and Visualization Foundations Specialization,Not Specified,Professional Certificate,,585,4 Weeks,Advanced,1,https://www.coursera.org/specializations/data-analysis-visualization-foundations,Not Specified,Not Specified,Not Specified,Not Specified
Data Analytics and Big Data Specialization,Not Specified,Professional Certificate,,97,6 Months,Advanced,6,https://www.coursera.org/specializations/data-analytics-and-big-data,Not Specified,Not Specified,Not Specified,Not Specified
Survey Data Collection and Analytics Specialization,Not Specified,Professional Certificate,,454,3 Months,Advanced,36,https://www.coursera.org/specializations/data-collection,Not Specified,Not Specified,Not Specified,Not Specified
Data Literacy Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/data-literacy,Not Specified,Not Specified,Not Specified,Not Specified
Data Mining Specialization,Not Specified,Professional Certificate,,949,3 Months,Advanced,151,https://www.coursera.org/specializations/data-mining,Not Specified,Not Specified,Not Specified,Not Specified
Data Mining Foundations and Practice Specialization,Not Specified,Professional Certificate,,178,2 Months,Advanced,17,https://www.coursera.org/specializations/data-mining-foundations-practice,Not Specified,Not Specified,Not Specified,Not Specified
DataOps: Automation & Reliability Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,40,https://www.coursera.org/specializations/data-ops-automation-reliability,Not Specified,Not Specified,Not Specified,Not Specified
Data Science Beyond the Basics (ML+DS) Specialization,Not Specified,Professional Certificate,,34,5 Months,Advanced,61,https://www.coursera.org/specializations/data-science-beyond-the-basics-ml-and-ds,Not Specified,Not Specified,Not Specified,Not Specified
Data Science for Health Research Specialization,Not Specified,Professional Certificate,,13,4 Weeks,Advanced,1,https://www.coursera.org/specializations/data-science-for-health-research,Not Specified,Not Specified,Not Specified,Not Specified
Data Science for Healthcare Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,465,https://www.coursera.org/specializations/data-science-for-healthcare,Dimensionality Reduction; Forecasting,Classification Algorithms,Not Specified,Not Specified
Data Science Foundations Specialization,Not Specified,Professional Certificate,,297,3 Months,Advanced,829,https://www.coursera.org/specializations/data-science-foundations,Not Specified,Not Specified,Not Specified,Not Specified
Data Science: Foundations using R Specialization,Not Specified,Professional Certificate,,201,4 Months,Advanced,1,https://www.coursera.org/specializations/data-science-foundations-r,Not Specified,Not Specified,Not Specified,Not Specified
Data Science Fundamentals Specialization,Not Specified,Professional Certificate,,263,4 Weeks,Advanced,19,https://www.coursera.org/specializations/data-science-fundamentals,Not Specified,Not Specified,Not Specified,Not Specified
Data Science Fundamentals with Python and SQL Specialization,Not Specified,Professional Certificate,,939,2 Months,Advanced,60,https://www.coursera.org/specializations/data-science-fundamentals-python-sql,Not Specified,Not Specified,Not Specified,Not Specified
Applied Data Science with Python Specialization,Not Specified,Professional Certificate,,321,3 Months,Advanced,961,https://www.coursera.org/specializations/data-science-python,Not Specified,Not Specified,Not Specified,Not Specified
Data Science with R Specialization,Not Specified,Professional Certificate,,39,8 Weeks,Advanced,2,https://www.coursera.org/specializations/data-science-r,Not Specified,Not Specified,Not Specified,Not Specified
